DMR_TRIP_IDENTIFIER,EFFORT_START_DATE,EFFORT_START_TIME,DMR_EFFORT_IDENTIFIER,START_LATITUDE,START_LONGITUDE,END_LATITUDE,END_LONGITUDE,REGION,STRATUM,STATION_TYPE,START_DEPTH,LENGTH_TOW_TIME,EFFORT_SEQ_NO,TOW_LENGTH_NM,WATER_TEMP_C,SALINITY,END_DEPTH,SURFACE_TEMP_C,SURFACE_SALINITY,TOW_QUALITY,GEAR_CONDITION,EFFORT_END_DATE,EFFORT_END_TIME,WAVE_HEIGHT,WIND,WIND_DIRECTION,GRID_ID
FL07,10/5/07,12:06,20,43.47957,-70.21797,43.46652,-70.2234,1,2,R,36.4,00:20,1323670,0.817,8.8,32.55,34.1,14.3,31.95,1,O,10/5/07,12:26,1,0,,52
FL07,10/5/07,15:01,21,43.52492,-70.27298,43.53293,-70.2572,1,1,NA,14.6,00:21,1323671,0.841,13.4,32.6,13.5,14.5,31.78,1,K,10/5/07,15:22,1,2,,8
FL07,10/8/07,08:33,22,43.77795,-70.06028,43.79075,-70.05545,2,1,R,7.1,00:20,1323672,0.828,13,31.14,8,14.2,31.85,1,K,10/8/07,08:53,1,8,,130
FL07,10/8/07,10:50,23,43.6568,-70.08857,43.64613,-70.09982,2,1,R,21.2,00:19,1323673,0.806,11,32.35,20.6,14.5,31.75,1,A,10/8/07,11:09,2,12,,410
FL07,10/8/07,15:06,24,43.57703,-69.96453,43.5688,-69.97695,2,3,R,51,00:19,1323674,0.769,7.4,32.79,59,13.4,31.79,1,K,10/8/07,15:25,3,12,,586
FL07,10/8/07,17:21,25,43.50593,-69.88257,43.51193,-69.86673,2,4,R,61,00:20,1323675,0.778,6.4,33,60,13.9,32.17,1,K,10/8/07,17:41,,,,691
FL07,10/9/07,08:48,26,43.47038,-69.78937,43.48267,-69.7884,2,4,R,73.7,00:20,1323676,0.739,6.1,33.08,71.7,13.7,32.32,1,K,10/9/07,09:08,4,20,,713
FL07,10/9/07,11:15,27,43.56447,-69.78372,43.55083,-69.78183,2,4,R,60.8,00:20,1323677,0.821,6.7,32.94,65.6,13.8,32.23,1,K,10/9/07,11:35,3,15,,620
FL07,10/9/07,13:15,28,43.61958,-69.74637,43.61548,-69.76388,2,3,RA,48.8,00:20,1323678,0.803,7.9,32.83,49.9,13.3,32.26,1,K,10/9/07,13:35,2,10,,506
FL07,10/9/07,15:12,29,43.6413,-69.70525,43.6291,-69.71407,2,3,RA,47.7,00:20,1323679,0.829,8,32.82,49.8,12.9,32.32,1,K,10/9/07,15:32,2,10,,468
FL07,10/10/07,08:16,30,43.63628,-69.7542,43.64885,-69.74797,2,3,RA,46.1,00:20,1323680,0.801,8.5,32.74,38.7,12.7,32.36,1,K,10/10/07,08:36,2,10,,467
FL07,10/10/07,09:48,31,43.60085,-69.86952,43.61132,-69.85805,2,3,F,46.8,00:20,1323681,0.804,8.3,32.85,47.6,9.1,32.57,1,K,10/10/07,10:08,2,10,,535
FL07,10/10/07,11:52,32,43.63392,-69.85542,43.62127,-69.86157,2,2,RA,29.7,00:20,1323682,0.806,8.5,32.74,39.4,13,31.81,1,K,10/10/07,12:12,2,8,,462
FL07,10/10/07,14:59,33,43.68682,-69.792,43.67955,-69.80187,2,1,RA,15.7,00:15,1323683,0.664,11,32.37,17.3,12.9,30.66,3,A,10/10/07,15:14,2,8,,341
FL07,10/10/07,16:47,34,43.72168,-69.78953,43.71132,-69.80072,2,1,R,6.2,00:20,1323684,0.789,12.6,30.7,9.1,12.9,30.19,1,K,10/10/07,17:07,1,5,,264
FL07,10/11/07,07:39,35,43.68367,-69.51427,43.69748,-69.51083,2,4,F,64.7,00:20,1323685,0.844,6.9,32.98,67.1,12.3,32.41,1,K,10/11/07,07:59,2,12,,353
FL07,10/11/07,09:31,36,43.62692,-69.46958,43.63657,-69.48357,2,4,R,71.8,00:20,1323686,0.841,6.7,33.11,54.7,11.8,32.49,1,K,10/11/07,09:51,3,15,,479
FL07,10/11/07,11:31,37,43.77993,-69.44453,43.76655,-69.4476,2,3,R,41.2,00:20,1323687,0.828,8.1,32.64,44.2,11.9,32.56,1,K,10/11/07,11:51,2,15,,171
FL07,10/11/07,13:24,38,43.83707,-69.48557,43.82363,-69.49015,2,2,F,35.5,00:20,1323688,0.828,9.3,32.43,39.5,12.6,32.16,1,K,10/11/07,13:44,2,12,,77
FL07,10/15/07,09:18,39,43.82507,-69.30932,43.8338,-69.30772,2,2,R,36.2,00:13,1323689,0.528,9.2,32.77,38.9,11.7,32.13,3,O,10/15/07,09:31,2,10,,104
FL07,10/15/07,11:29,40,43.9633,-69.15377,43.96772,-69.13583,3,1,R,16,00:20,1323690,0.822,10.9,32.41,16.7,11.9,32.07,1,K,10/15/07,11:49,2,10,,254
FL07,10/15/07,13:24,41,43.8649,-69.08243,43.87817,-69.08205,3,2,R,34.1,00:20,1323691,0.792,9.9,32.88,32.6,10,32.8,1,K,10/15/07,13:44,3,13,,390
FL07,10/16/07,10:26,42,43.71662,-69.10048,43.72543,-69.0918,3,3,NA,53.2,00:15,1323692,0.649,10.1,33.07,48.7,10.2,32.65,3,A,10/16/07,10:41,3,18,,620
FL07,10/16/07,12:01,43,43.63957,-69.13958,43.65122,-69.13122,3,4,R,76.5,00:20,1323693,0.788,7.7,33.21,70.6,10.8,32.67,1,K,10/16/07,12:21,,,,705
FL07,10/16/07,13:55,44,43.60838,-69.1375,43.6195,-69.14753,3,4,R,66.5,00:20,1323694,0.793,8,33.29,69.1,8.8,33.22,1,K,10/16/07,14:15,3,15,,737
FL07,10/16/07,15:48,45,43.55587,-69.05078,43.546,-69.03715,3,4,R,73.5,00:20,1323695,0.838,8.7,33.68,67.8,8.8,33.06,1,K,10/16/07,16:08,2,12,,786
FL07,10/16/07,17:25,46,43.61867,-68.93727,43.60677,-68.94517,3,4,F,73.1,00:20,1323696,0.793,8.7,33.29,67.9,10.3,32.88,1,K,10/16/07,17:45,2,12,,746
FL07,10/17/07,08:04,47,44.09483,-69.00647,44.08377,-69.00783,3,3,R,45.7,00:16,1323697,0.665,11.3,32.51,54.7,11.7,30.96,2,D,10/17/07,08:20,1,10,,177
FL07,10/17/07,17:21,48,44.16955,-69.01648,44.16058,-69.01772,3,2,RA,32.2,00:13,1323698,0.543,11.4,30.76,30,12,30.93,2,H,10/17/07,17:34,1,10,,113
FL07,10/18/07,07:56,49,43.77047,-68.78382,43.75805,-68.77935,3,3,NA,53.8,00:19,1323699,0.781,9.2,33.14,55.5,10.6,32.76,1,K,10/18/07,08:15,0,0,,555
FL07,10/18/07,10:25,50,43.85347,-68.62492,43.84028,-68.62875,3,3,R,54.1,00:20,1323700,0.81,8.5,33.36,54.4,9.9,32.83,1,K,10/18/07,10:45,0,0,,427
FL07,10/18/07,11:56,51,43.90498,-68.59893,43.91,-68.58127,3,3,R,50.1,00:20,1323701,0.823,9,33.18,51.4,10.6,32.77,1,K,10/18/07,12:16,0,0,,367
FL07,10/18/07,13:29,52,43.94707,-68.60172,43.93397,-68.60297,3,3,RA,49.8,00:20,1323702,0.79,9.5,33.05,46.7,10.7,32.76,1,K,10/18/07,13:49,0,0,,319
FL07,10/18/07,15:11,53,43.90395,-68.75818,43.91687,-68.75332,3,3,F,48.8,00:20,1323703,0.803,10.1,32.96,52.3,11.1,32.64,1,K,10/18/07,15:31,0,0,,360
FL07,10/19/07,08:23,54,44.21033,-68.85875,44.2054,-68.8694,3,1,R,11.3,00:13,1323704,0.552,11.6,32.28,18.8,12,31.42,2,A,10/19/07,08:36,,,,91
FL07,10/19/07,10:34,55,44.32597,-68.84528,44.3121,-68.84323,3,2,RA,23.9,00:20,1323705,0.836,11.7,32.3,26.2,12.1,30.09,1,K,10/19/07,10:54,0,8,,5
FL07,10/19/07,12:08,56,44.24352,-68.7183,44.25373,-68.72898,3,1,R,5,00:20,1323706,0.764,12.2,31.77,5.9,12.2,31.77,1,K,10/19/07,12:28,,5,,55
FL07,10/19/07,14:00,57,44.15413,-68.79092,44.1602,-68.79957,3,1,R,8,00:13,1323707,0.519,12.6,31.74,2.7,12.3,31.84,3,A,10/19/07,14:13,0,,,133
FL07,10/22/07,09:22,58,44.01633,-68.54388,44.00927,-68.5557,4,3,R,40.8,00:16,1323708,0.665,9.6,32.99,42.3,11.3,32.53,2,A,10/22/07,09:38,3,15,,485
FL07,10/22/07,11:44,59,44.00947,-68.40458,44.00588,-68.42018,4,3,RA,45.8,00:18,1323709,0.71,9.3,33.01,44.8,11.2,32.68,2,A,10/22/07,12:02,2,10,,517
FL07,10/22/07,13:20,60,43.98107,-68.32378,43.97855,-68.34275,4,3,R,52.1,00:20,1323710,0.834,9.3,32.98,48.5,10.7,32.8,1,K,10/22/07,13:40,2,8,,547
FL07,10/22/07,15:12,61,43.93835,-68.42687,43.94607,-68.41142,4,3,R,54.1,00:20,1323711,0.813,8.8,33.15,54.6,10.7,32.76,1,K,10/22/07,15:32,2,10,,616
FL07,10/23/07,10:05,62,44.30088,-68.49808,44.29127,-68.48407,4,1,R,18.5,00:20,1323712,0.837,11.6,32.47,18.2,12.3,32.27,1,K,10/23/07,10:25,2,20,,78
FL07,10/23/07,11:17,63,44.32527,-68.54698,44.31847,-68.53445,4,1,RA,18.2,00:17,1323713,0.679,11.9,32.51,21.2,12,32.5,2,A,10/23/07,11:34,,20,,64
FL07,10/23/07,14:04,64,44.28285,-68.46753,44.2745,-68.45413,4,2,RA,25.1,00:18,1323714,0.765,11.5,32.58,25.7,12.3,32.3,2,A,10/23/07,14:22,2,20,,111
FL07,10/24/07,10:48,65,43.84885,-68.39125,43.83815,-68.40487,4,4,R,67.8,00:20,1323715,0.865,7.7,33.62,74.4,10.5,32.81,1,K,10/24/07,11:08,3,15,,703
FL07,10/24/07,14:12,66,43.92447,-68.26067,43.9162,-68.27353,4,4,R,61.7,00:18,1323716,0.747,7.9,32.05,74.8,10.5,32.78,1,A,10/24/07,14:30,3,15,,644
FL07,10/24/07,16:09,67,44.00592,-68.24162,44.01992,-68.24328,4,3,R,53.6,00:20,1323717,0.844,8.4,33.36,54.2,10.7,32.76,1,K,10/24/07,16:29,2,8,,497
FL07,10/25/07,09:42,68,44.21792,-68.07218,44.2229,-68.08018,4,3,F,41.7,00:18,1323718,0.689,9.6,32.97,40.2,9.8,32.93,1,A,10/25/07,10:00,2,10,,178
FL07,10/25/07,10:58,69,44.24065,-68.13213,44.2273,-68.1338,4,2,R,37,00:20,1323719,0.804,10.1,32.89,36.9,10.8,32.75,1,K,10/25/07,11:18,2,15,,158
FL07,10/25/07,12:34,70,44.29997,-68.13112,44.2861,-68.13095,4,2,F,34.7,00:20,1323720,0.831,10.3,32.87,35.7,10.3,32.85,1,K,10/25/07,12:54,2,10,,102
FL07,10/25/07,15:12,71,44.28525,-68.20263,44.27488,-68.19398,4,1,NA,21.7,00:18,1323721,0.723,10.7,32.77,23.7,11,32.69,1,K,10/25/07,15:30,2,5,,99
FL07,10/26/07,12:35,72,44.05567,-68.05497,44.04773,-68.06975,4,4,F,59.8,00:20,1323722,0.806,7.9,33.45,64.5,10.1,32.8,1,K,10/26/07,12:55,,,,446
FL07,10/26/07,14:55,73,44.0629,-67.85395,44.06108,-67.8741,4,4,R,59.5,00:20,1323723,0.878,8.2,33.15,54.5,10.2,32.68,1,K,10/26/07,15:15,0,2,,425
FL07,10/26/07,16:12,74,44.10315,-67.88087,44.08998,-67.8747,4,3,R,58.5,00:20,1323724,0.84,8.3,33.15,55.8,10,32.57,1,K,10/26/07,16:32,1,8,,366
FL07,10/26/07,17:23,75,44.1628,-67.89048,44.15595,-67.90745,4,3,R,52.3,00:20,1323725,0.84,8.5,33.13,51.5,9.9,32.53,1,K,10/26/07,17:43,0,8,,252
FL07,10/29/07,09:08,76,44.24582,-67.91978,44.25563,-67.90512,5,2,RA,38.5,00:20,1323726,0.867,9.2,32.84,38.2,10.4,32.75,1,K,10/29/07,09:28,4,20,,651
FL07,10/29/07,10:42,77,44.21873,-67.88205,44.22817,-67.86845,5,3,R,43.7,00:20,1323727,0.817,8.6,33.06,42.1,10,32.76,1,K,10/29/07,11:02,3,20,,675
FL07,10/29/07,12:31,78,44.25547,-67.8197,44.26398,-67.80462,5,3,R,44.8,00:20,1323728,0.826,9.3,32.83,43,9.2,32.86,1,K,10/29/07,12:51,3,15,,632
FL07,10/29/07,15:26,79,44.34998,-67.99373,44.3436,-67.98695,5,1,R,17.8,00:12,1323729,0.509,10,31.87,20.2,9.8,32.16,3,C,10/29/07,15:38,2,10,,479
FL07,10/30/07,09:44,80,44.4683,-67.83085,44.47812,-67.83812,5,1,RA,8.8,00:17,1323730,0.768,10.4,31.72,6.8,10.5,32.4,2,A,10/30/07,10:01,1,10,,255
FL07,10/31/07,09:52,81,44.15265,-67.77795,44.14627,-67.76253,5,4,R,80.2,00:19,1323731,0.767,8,33.45,78.8,9.7,32.77,1,A,10/31/07,10:11,2,10,,752
FL07,10/31/07,11:51,82,44.1955,-67.56205,44.20125,-67.5445,5,4,R,96.4,00:20,1323732,0.833,7.4,33.92,97.8,8.2,33.55,1,K,10/31/07,12:11,2,10,,727
FL07,10/31/07,13:30,83,44.29412,-67.50898,44.30223,-67.4939,5,4,F,60.8,00:20,1323733,0.814,8.8,33.16,60.8,9.7,32.75,1,K,10/31/07,13:50,3,15,,594
FL07,10/31/07,14:48,84,44.31628,-67.52985,44.32448,-67.54507,5,3,R,55,00:20,1323734,0.818,9,33.02,52,9.6,32.77,1,K,10/31/07,15:08,,10,,530
FL07,11/5/07,08:50,85,44.4275,-67.44237,44.4188,-67.44783,5,3,R,42.7,00:14,1323735,0.573,9.5,32.86,45.7,9.4,32.86,3,A,11/5/07,09:04,3,8,,370
FL07,11/5/07,13:59,86,44.5854,-67.3033,44.58833,-67.28822,5,2,F,27.8,00:17,1323736,0.671,9.9,32.28,30.3,9.9,32.5,2,A,11/5/07,14:16,2,8,,126
FL07,11/7/07,09:30,87,44.62545,-67.17223,44.61862,-67.18468,5,3,R,49.8,00:17,1323737,0.687,10,32.71,51.2,10,32.68,2,A,11/7/07,09:47,5,8,,90
FL08,9/30/08,09:42,1,42.91122,-70.54472,42.91878,-70.56152,1,3,R,44.5,00:20,1598499,0.868,8.3,32.5,43.3,9.7,32.34,1,K,9/30/08,10:02,1,12,NE,640
FL08,9/30/08,11:46,2,42.87352,-70.5598,42.88432,-70.54488,1,3,R,47.5,00:20,1599932,0.812,7.4,32.65,47.5,15.5,31.09,1,K,9/30/08,11:46,2,8,NE,681
FL08,9/30/08,15:08,3,42.93712,-70.74353,42.92615,-70.75423,1,1,F,16,00:20,1599933,0.809,13.8,31.47,14.6,15.4,30.18,1,K,9/30/08,15:28,1,6,S,610
FL08,9/30/08,16:41,4,42.98288,-70.65973,42.97618,-70.66813,1,1,R,13.4,00:20,1599934,0.85,12.9,31.65,12.9,15,30.55,2,O,9/30/08,16:56,1,8,S,554
FL08,10/1/08,08:00,5,42.89238,-70.43755,42.90103,-70.45322,1,4,R,71.7,00:20,1599935,0.865,6.7,32.44,65.2,15,31.05,1,K,10/1/08,08:20,3,11,S,666
FL08,10/1/08,10:17,6,42.97912,-70.37343,42.98648,-70.3897,1,4,R,64.7,00:20,1601095,0.844,6.2,32.72,60,15.2,31.33,1,K,10/1/08,10:37,2,10,S,567
FL08,10/1/08,12:24,7,43.02943,-70.4451,43.01845,-70.45602,1,3,R,52.4,00:20,1601096,0.817,7.8,32.74,52,15,30.92,1,K,10/1/08,12:44,2,15,S,504
FL08,10/1/08,14:27,8,43.08273,-70.45283,43.07678,-70.47008,1,3,R,43.6,00:20,1601097,0.851,8.3,32.54,42.4,14.9,30.94,1,K,10/1/08,14:47,3,12,S,450
FL08,10/1/08,16:53,9,43.07835,-70.52085,43.08517,-70.50422,1,2,R,34.1,00:20,1601098,0.84,9.2,32.45,34.3,14.8,30.96,1,K,10/1/08,17:13,3,14,SE,488
FL08,10/2/08,09:39,10,43.17568,-70.43718,43.16545,-70.44683,1,2,NA,35.7,00:18,1601099,0.746,9.2,32.44,32.6,14.8,30.85,1,K,10/2/08,09:57,1,14,SW,346
FL08,10/2/08,13:31,11,43.14127,-70.39387,43.15107,-70.38082,1,3,F,47.6,00:20,1601101,0.822,8.4,32.36,49.3,14.8,29.87,1,K,10/2/08,13:51,5,20,NW,387
FL08,10/2/08,15:43,12,43.16223,-70.28128,43.16462,-70.26345,1,4,RA,67.1,00:20,1601102,0.794,5.9,32.99,67.6,14.8,31.01,1,K,10/2/08,16:03,4,23,NW,373
FL08,10/3/08,08:40,13,43.3931,-70.12047,43.40307,-70.13275,1,4,F,59,00:20,1601104,0.808,7.5,32.82,57.9,13.8,31.86,1,K,10/3/08,09:00,4,25,SW,105
FL08,10/4/08,08:15,14,43.41978,-70.29168,43.43125,-70.28045,1,2,F,30.8,00:20,1601106,0.845,8.5,32.47,34,13.5,30.62,1,K,10/4/08,08:35,2,18,W,73
FL08,10/4/08,10:20,15,43.50288,-70.35162,43.5154,-70.3418,1,1,NA,6.9,00:20,1601107,0.861,11.3,32.17,6.2,12.2,31.54,1,K,10/4/08,10:40,.5,10,S,141
FL08,10/4/08,12:37,16,43.55147,-70.28497,43.54635,-70.29503,1,1,RA,4.5,00:13,1601108,0.536,11.5,32.75,5.4,12.3,31.58,3,A,10/4/08,12:50,2,5,SW,1
FL08,10/4/08,13:56,17,43.5023,-70.20673,43.51287,-70.19417,1,2,NA,34.8,00:20,1601109,0.839,9.1,32.61,33.4,12.2,32.36,1,K,10/4/08,14:16,2,15,SW,20
FL08,10/6/08,08:40,18,43.77398,-70.03913,43.76453,-70.04038,2,1,R,9.5,00:14,1601110,0.571,12.3,31.64,13.5,12.9,31.74,3,A,10/6/08,08:54,.5,8,N,154
FL08,10/6/08,12:17,19,43.66093,-69.96473,43.6712,-69.95848,2,2,R,28.2,00:17,1601112,0.674,9.9,32.53,25.6,13.6,30.2,2,A,10/6/08,12:34,1,10,N,375
FL08,10/6/08,14:36,20,43.69512,-69.8969,43.68893,-69.88755,2,1,R,14,00:15,1601173,0.551,10.4,32.41,15,12.6,31.01,2,H,10/6/08,14:51,.5,10,NW,337
FL08,10/7/08,08:30,21,43.47298,-69.95195,43.4628,-69.9647,2,4,R,67.6,00:20,1610306,0.825,6.4,33.25,66,12.7,29.4,1,K,10/7/08,08:50,2,15,,720
FL08,10/7/08,10:35,22,43.47543,-69.88833,43.46168,-69.88658,2,4,R,71.5,00:20,1610307,0.827,7.2,33.1,72.9,12.3,31.75,1,K,10/7/08,10:55,2,14,NW,723
FL08,10/7/08,12:21,23,43.50712,-69.88127,43.5132,-69.86453,2,4,R,64.1,00:20,1610308,0.819,7.7,33.06,59.3,12.4,31.68,1,K,10/7/08,12:41,1,8,NW,691
FL08,10/7/08,14:11,24,43.54888,-69.90073,43.55772,-69.9146,2,3,R,49.1,00:20,1610311,0.806,8.7,32.5,44.3,12.4,31.26,1,K,10/7/08,14:31,.5,8,NW,615
FL08,10/7/08,15:58,25,43.6017,-69.87338,43.61145,-69.86083,2,3,F,45.9,00:20,1610782,0.801,8.7,32.79,43.4,12.4,30.31,1,K,10/7/08,16:18,1,8,W,535
FL08,10/8/08,08:57,26,43.6948,-69.74783,43.70807,-69.74618,2,1,F,18.9,00:20,1610783,0.821,10.4,32.37,15.1,12.5,30.24,1,K,10/8/08,09:17,1,7,W,306
FL08,10/8/08,10:45,27,43.65918,-69.74447,43.646,-69.7484,2,2,R,33.1,00:20,1610784,0.809,9.3,32.64,40.2,12,30.77,1,K,10/8/08,11:05,1,11,SW,425
FL08,10/8/08,12:59,28,43.54413,-69.69232,43.55728,-69.68645,2,4,R,65.6,00:20,1610785,0.829,7.7,32.95,63.8,12.1,29.26,1,K,10/8/08,13:19,1,10,N,624
FL08,10/8/08,16:54,29,43.74725,-69.69592,43.75775,-69.69642,2,2,R,31.7,00:15,1610940,0.63,9.7,32.5,31.8,12.3,31.25,3,O,10/8/08,17:09,.5,5,SW,194
FL08,10/9/08,07:40,30,43.68315,-69.51225,43.69735,-69.51212,2,4,F,70.5,00:20,1610952,0.852,8,32.92,64.1,12,30.34,1,K,10/9/08,08:00,5,23,SW,353
FL08,10/9/08,11:35,31,43.76767,-69.4853,43.7796,-69.47488,2,3,NA,45.9,00:20,1610953,0.856,8.7,32.6,46,12.2,31.72,1,K,10/9/08,11:55,6,17,SW,170
FL08,10/10/08,07:52,32,43.8268,-69.48985,43.83988,-69.48672,2,2,F,38.2,00:20,1610954,0.806,8.6,31.21,33.7,12.3,31.54,1,K,10/10/08,08:12,1,10,NW,77
FL08,10/10/08,11:21,33,43.7385,-69.41063,43.75175,-69.40478,2,3,R,50.4,00:20,1610955,0.834,8.3,33.12,47.3,11.9,32.02,1,K,10/10/08,11:41,1,15,W,242
FL08,10/10/08,12:35,34,43.76533,-69.35542,43.75232,-69.36238,2,3,R,44.8,00:20,1610956,0.837,8.8,32.81,46.7,12.4,31.65,1,K,10/10/08,12:55,1,16,NE,208
FL08,10/13/08,09:24,35,43.7538,-69.20933,43.7666,-69.21648,3,3,RA,50.2,00:20,1610957,0.829,8.9,33.06,47.5,12.6,31.66,1,K,10/13/08,09:44,1,5,NE,566
FL08,10/13/08,10:44,36,43.77648,-69.18233,43.76393,-69.17462,3,3,R,47.7,00:20,1610958,0.823,8.6,32.97,48.7,12.5,31.33,1,K,10/13/08,11:04,1,8,E,543
FL08,10/13/08,13:35,37,43.96653,-69.13987,43.96242,-69.15695,3,1,R,15.8,00:20,1610959,0.781,11,32.15,15.8,12.5,31.41,1,K,10/13/08,13:55,1,10,NW,254
FL08,10/14/08,09:19,38,44.29745,-68.96707,44.3091,-68.9573,3,2,R,32.3,00:19,1610960,0.816,11.9,32.04,33.5,12.3,30.68,2,O,10/14/08,09:38,.5,15,SW,8
FL08,10/14/08,12:20,39,44.25812,-69.00072,44.24597,-69.00827,3,2,R,26.7,00:19,1610961,0.798,11.7,32.13,26.4,12.7,27.56,1,K,10/14/08,12:39,1,20,SW,43
FL08,10/14/08,15:41,40,44.13732,-68.96527,44.14592,-68.95118,3,2,R,34.9,00:20,1610962,0.799,11.5,32.17,31.5,12.9,28.16,1,K,10/14/08,16:01,2,20,SW,142
FL08,10/15/08,09:35,41,43.8249,-69.04438,43.8382,-69.03972,3,2,R,39.4,00:20,1610963,0.825,9.8,32.75,37.4,12.8,29.54,1,K,10/15/08,09:55,2,12,NE,437
FL08,10/15/08,14:23,42,43.58162,-69.08093,43.58833,-69.06518,3,4,R,75.7,00:20,1610964,0.808,7,33.15,73.9,11.8,31.59,1,K,10/15/08,14:43,1,5,NE,759
FL08,10/15/08,16:02,43,43.55777,-69.05173,43.54775,-69.03942,3,4,R,74.7,00:20,1610965,0.807,7.1,33.23,65.6,12.2,31.96,1,K,10/15/08,16:22,.5,5,E,786
FL08,10/15/08,17:27,44,43.61313,-68.94018,43.62587,-68.9327,3,4,F,67.5,00:20,1610966,0.835,8.1,33.2,65.8,12.2,32.33,2,C,10/15/08,17:47,.5,5,NE,746
FL08,10/16/08,09:27,45,43.85387,-68.62478,43.84078,-68.62862,3,3,NA,54.9,00:20,1610986,0.802,9.4,33.18,53.7,10.2,32.77,1,O,10/16/08,09:47,2,13,S,427
FL08,10/16/08,11:58,46,43.76847,-68.72287,43.77925,-68.72018,3,3,NA,58.6,00:16,1610987,0.675,9.3,33.18,59,10.4,32.78,2,A,10/16/08,12:14,2,17,S,557
FL08,10/16/08,13:24,47,43.77428,-68.78533,43.7614,-68.78048,3,3,NA,56.6,00:20,1610988,0.803,9.4,33.1,57.9,12,32.14,1,K,10/16/08,13:44,3,15,SW,555
FL08,10/10/08,15:44,48,43.8908,-68.79355,43.88288,-68.7911,3,3,R,48.1,00:13,1610989,0.485,10.8,32.66,55.1,10.6,32.79,2,A,10/10/08,15:57,3,14,SW,377
FL08,10/16/08,16:52,49,43.91338,-68.75448,43.90018,-68.75655,3,3,F,49.9,00:20,1610990,0.797,10.6,32.7,47.4,10.8,32.58,1,K,10/16/08,17:12,3,10,SW,360
FL08,10/17/08,10:13,50,44.10618,-68.77242,44.11772,-68.78353,3,1,R,14.9,00:20,1610991,0.842,12,31.45,13.4,10.9,32.54,1,K,10/17/08,10:33,1,16,N,171
FL08,10/17/08,11:58,51,44.15278,-68.78873,44.16023,-68.79782,3,1,NA,8.9,00:15,1610992,0.597,12.1,31.43,10.5,12,31.52,2,A,10/17/08,12:13,1,16,N,131
FL08,10/17/08,13:16,52,44.18762,-68.76087,44.17927,-68.76903,3,1,NA,18,00:15,1610993,0.612,12,31.98,15.7,12.1,31.28,2,A,10/17/08,13:31,1,13,N,108
FL08,10/20/08,15:47,53,44.30055,-68.49762,44.29137,-68.48518,4,1,R,18.9,00:19,1610994,0.767,11.6,31.98,19.1,12.2,31.41,1,A,10/20/08,16:06,1,10,E,78
FL08,10/21/08,09:55,54,43.97462,-68.54847,43.96595,-68.55477,4,3,RA,46.8,00:15,1610995,0.605,10.4,32.85,48.1,11.7,31.44,1,A,10/21/08,10:10,4,3,E,563
FL08,10/21/08,11:30,55,43.94295,-68.57763,43.95562,-68.5755,4,3,NA,46.4,00:20,1610996,0.778,10.5,32.79,44.1,10.7,32.5,1,K,10/21/08,11:50,1,3,E,586
FL08,10/21/08,13:03,56,43.93165,-68.44923,43.94482,-68.4455,4,3,R,56.4,00:20,1610997,0.807,10.2,32.94,54,10.5,32.67,1,K,10/21/08,13:23,.5,8,NE,614
FL08,10/21/08,15:10,57,44.00142,-68.38892,44.01302,-68.39662,4,3,R,48,00:20,1611077,0.912,10.5,32.77,46.6,10.5,32.7,1,K,10/21/08,15:30,.5,5,NE,518
FL08,10/23/08,10:42,58,44.06388,-68.12458,44.05052,-68.13028,4,4,RA,54.2,00:20,1611078,0.84,10.2,32.82,55.5,10.7,32.52,1,K,10/23/08,11:02,6,18,N,443
FL08,10/23/08,12:41,59,44.05798,-68.05455,44.048,-68.06535,4,4,F,60.3,00:20,1611079,0.797,10.1,32.92,65.4,10.2,32.8,1,K,10/23/08,13:01,5,18,N,446
FL08,10/23/08,14:35,60,43.92442,-68.13517,43.92032,-68.15237,4,4,R,77.6,00:20,1611080,0.803,7.8,34.03,80,10.3,32.84,1,K,10/23/08,14:55,5,14,N,649
FL08,10/23/08,17:03,61,44.00607,-68.30143,44.0174,-68.29607,4,3,NA,49.7,00:19,1611081,0.721,10.2,32.83,50.2,10.8,32.82,1,O,10/23/08,17:22,3,11,N,495
FL08,10/24/08,08:29,62,44.43975,-68.2328,44.4362,-68.21448,4,2,RA,23.6,00:20,1611795,0.814,10.7,32.32,25.7,10.3,32.65,1,K,10/24/08,08:49,.5,8,SW,9
FL08,10/24/08,09:52,63,44.4574,-68.22713,44.46192,-68.20962,4,1,R,12.6,00:20,1611895,0.799,10.6,32.17,11.5,10.6,32.32,1,K,10/24/08,10:12,.5,5,NW,4
FL08,10/24/08,11:28,64,44.44145,-68.16387,44.43213,-68.14992,4,1,R,19,00:20,1611896,0.82,10.6,32.35,18.1,10.5,32.27,1,K,10/24/08,11:48,.5,5,,12
FL08,10/24/08,13:09,65,44.37253,-68.1696,44.35967,-68.16203,4,2,RA,24.8,00:20,1613079,0.836,10.7,32.41,25.7,10.6,32.32,1,K,10/24/08,13:29,.5,10,S,41
FL08,10/24/08,14:40,66,44.2848,-68.13032,44.29317,-68.1303,4,2,F,34.8,00:12,1613080,0.502,10.6,32.41,34.4,10.7,32.36,3,O,10/24/08,14:52,1,14,SW,102
FL08,10/25/08,07:52,67,44.25737,-68.13282,44.27095,-68.1329,4,2,R,36.6,00:20,1613081,0.811,10.4,32.59,36.1,10.8,32.44,1,K,10/25/08,08:12,2,15,SW,120
