DMR_TRIP_IDENTIFIER,DMR_EFFORT_IDENTIFIER,REGION,STRATUM,COMMON_NAME,SAMPLE_LENGTH,FREQUENCY,SAMPLE_TYPE,SEX,MATURITY_TYPE,DMR_TRAWL_FISHID,DMR_SAMPLE_IDENTIFIER,AGE,SAMPLE_WEIGHT,GUT_FULLNESS
FL14,16,1,4,flounder atlantic witch (gray sole),24,1,Bio,Male,T,G107,1504746803,,74,
FL14,16,1,4,flounder atlantic witch (gray sole),24,1,Bio,Female,I,G107,370651962,,76,
FL14,16,1,4,flounder atlantic witch (gray sole),25,1,Bio,Male,I,G107,295916733,,100,
FL14,16,1,4,haddock,26,1,Bio,Male,I,G074,-1999392460,,172,
FL14,16,1,4,haddock,31,1,Bio,Female,I,G074,-2023039451,,282,
FL14,16,1,4,haddock,40,1,Bio,Male,T,G074,-349835041,,650,
FL14,16,1,4,hake white,37,1,Bio,Female,I,G076,900694377,,450,
FL14,16,1,4,hake white,42,1,Bio,Female,T,G076,727586166,,658,
FL14,16,1,4,monkfish,41,1,Bio,Male,T,G197,1888124525,,856,empty
FL14,17,1,4,haddock,22,1,Bio,Male,T,G074,1690007545,,196,
FL14,17,1,4,haddock,24,1,Bio,Male,I,G074,1166792804,,146,
FL14,17,1,4,haddock,28,1,Bio,Male,T,G074,-1927879985,,212,
FL14,17,1,4,haddock,35,1,Bio,Male,T,G074,50258325,,416,
FL14,17,1,4,haddock,40,1,Bio,Female,T,G074,66964678,,662,
FL14,17,1,4,hake white,19,1,Bio,Female,I,G076,-133296188,,44,
FL14,17,1,4,hake white,37,1,Bio,Male,T,G076,-2121993297,,478,
FL14,17,1,4,hake white,37,1,Bio,Male,T,G076,-1352739367,,356,
FL14,17,1,4,hake white,42,1,Bio,Female,I,G076,-657986504,,562,
FL14,17,1,4,hake white,63,1,Bio,Female,T,G076,17599782,,2130,
FL14,17,1,4,monkfish,35,1,Bio,Male,T,G197,1363374419,,560,blown
FL14,17,1,4,monkfish,41,1,Bio,Female,T,G197,-697598568,,1132,100cc
FL14,18,1,4,cod atlantic,72,1,Bio,Female,T,G073,-1664602964,,4050,empty
FL14,18,1,4,flounder atlantic witch (gray sole),13,1,Bio,Male,I,G107,-1838948444,,12,
FL14,18,1,4,flounder atlantic witch (gray sole),13,1,Bio,Female,I,G107,-1862161623,,10,
FL14,18,1,4,flounder atlantic witch (gray sole),13,1,Bio,Male,I,G107,-838917892,,12,
FL14,18,1,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,-1065667507,,18,
FL14,18,1,4,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,1589429588,,16,
FL14,18,1,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,1304914334,,16,
FL14,18,1,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,-1071820282,,18,
FL14,18,1,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,-635500161,,10,
FL14,18,1,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,-458766525,,16,
FL14,18,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,-656056438,,16,
FL14,18,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,5820175,,16,
FL14,18,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,-1237356048,,20,
FL14,18,1,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,1041890210,,16,
FL14,18,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,-1337706296,,16,
FL14,18,1,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,-1608350197,,20,
FL14,18,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,-1169036234,,18,
FL14,18,1,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,-712726735,,18,
FL14,18,1,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,-1755806175,,22,
FL14,18,1,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,-1502509881,,20,
FL14,18,1,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-243783739,,20,
FL14,18,1,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,1987023520,,22,
FL14,18,1,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,1237704306,,22,
FL14,18,1,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-2128296069,,20,
FL14,18,1,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,-967755314,,28,
FL14,18,1,4,flounder atlantic witch (gray sole),18,1,Bio,Male,I,G107,729524181,,34,
FL14,18,1,4,flounder atlantic witch (gray sole),23,1,Bio,Male,I,G107,1876924985,,62,
FL14,18,1,4,haddock,28,1,Bio,Female,I,G074,895672184,,204,
FL14,18,1,4,haddock,30,1,Bio,Female,I,G074,-1121511399,,256,
FL14,18,1,4,haddock,36,1,Bio,Female,T,G074,-1463438746,,460,
FL14,18,1,4,hake white,19,1,Bio,Male,I,G076,299014547,,46,
FL14,18,1,4,hake white,23,1,Bio,Female,I,G076,-1963879907,,72,
FL14,18,1,4,hake white,26,1,Bio,Male,I,G076,499060952,,138,
FL14,18,1,4,hake white,34,1,Bio,Male,T,G076,737983770,,340,
FL14,18,1,4,hake white,37,1,Bio,Male,T,G076,-1730273073,,366,
FL14,18,1,4,hake white,38,1,Bio,Male,T,G076,1677116102,,410,
FL14,18,1,4,hake white,39,1,Bio,Female,I,G076,-508033543,,496,
FL14,18,1,4,monkfish,22,1,Bio,Male,I,G197,-1597835836,,144,empty
FL14,18,1,4,monkfish,29,1,Bio,Female,I,G197,1444098479,,354,empty
FL14,18,1,4,monkfish,42,1,Bio,Female,T,G197,-175479847,,1212,10cc
FL14,18,1,4,monkfish,58,1,Bio,Female,T,G197,-129465562,,2910,empty
FL14,19,1,3,flounder atlantic witch (gray sole),13,1,Bio,Female,I,G107,1328765578,,13,
FL14,19,1,3,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,-491908122,,18,
FL14,19,1,3,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,-201392591,,21,
FL14,19,1,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,420838994,,22,
FL14,19,1,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,484885771,,22,
FL14,19,1,3,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,-265717390,,23,
FL14,19,1,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,851763307,,22,
FL14,19,1,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-1029053911,,24,
FL14,19,1,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,1400026270,,25,
FL14,19,1,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,2145314371,,21,
FL14,19,1,3,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,-1125989128,,22,
FL14,19,1,3,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,301700304,,20,
FL14,19,1,3,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,-697867268,,25,
FL14,19,1,3,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,144872245,,32,
FL14,19,1,3,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,1418825429,,31,
FL14,19,1,3,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,1257223111,,27,
FL14,19,1,3,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,-577899388,,28,
FL14,19,1,3,flounder atlantic witch (gray sole),18,1,Bio,Male,I,G107,-717958605,,28,
FL14,19,1,3,flounder atlantic witch (gray sole),18,1,Bio,Female,I,G107,-1441939011,,31,
FL14,19,1,3,flounder atlantic witch (gray sole),18,1,Bio,Male,I,G107,972694383,,33,
FL14,19,1,3,flounder atlantic witch (gray sole),18,1,Bio,Male,I,G107,1053731784,,33,
FL14,19,1,3,flounder atlantic witch (gray sole),18,1,Bio,Female,I,G107,-1252490000,,27,
FL14,19,1,3,flounder atlantic witch (gray sole),18,1,Bio,Female,I,G107,-1095050182,,31,
FL14,19,1,3,flounder atlantic witch (gray sole),18,1,Bio,Male,I,G107,1456697241,,29,
FL14,19,1,3,flounder atlantic witch (gray sole),19,1,Bio,Male,I,G107,-1493107891,,39,
FL14,19,1,3,hake white,9,1,Bio,Male,I,G076,-2112160377,,11,
FL14,19,1,3,hake white,10,1,Bio,Male,I,G076,1474142564,,6,
FL14,19,1,3,hake white,19,1,Bio,Male,I,G076,1816100089,,46,
FL14,19,1,3,hake white,20,1,Bio,Male,I,G076,570011466,,42,
FL14,19,1,3,hake white,22,1,Bio,Male,I,G076,292406232,,80,
FL14,19,1,3,hake white,23,1,Bio,Male,I,G076,-1587957045,,89,
FL14,19,1,3,hake white,23,1,Bio,Male,I,G076,-282669136,,82,
FL14,19,1,3,hake white,23,1,Bio,Male,I,G076,850439622,,79,
FL14,19,1,3,hake white,23,1,Bio,Male,I,G076,-1050579199,,72,
FL14,19,1,3,hake white,24,1,Bio,Male,I,G076,-75694754,,90,
FL14,19,1,3,hake white,25,1,Bio,Male,I,G076,52128046,,101,
FL14,19,1,3,hake white,25,1,Bio,Female,I,G076,-454756326,,117,
FL14,19,1,3,hake white,25,1,Bio,Male,I,G076,-1196527665,,109,
FL14,19,1,3,hake white,25,1,Bio,Male,I,G076,-355706099,,113,
FL14,19,1,3,hake white,25,1,Bio,Male,I,G076,298897687,,107,
FL14,19,1,3,hake white,25,1,Bio,Male,I,G076,491117244,,102,
FL14,19,1,3,hake white,26,1,Bio,Female,I,G076,-1258472101,,124,
FL14,19,1,3,hake white,27,1,Bio,Female,I,G076,124024370,,118,
FL14,19,1,3,hake white,28,1,Bio,Male,I,G076,-841427710,,151,
FL14,19,1,3,hake white,29,1,Bio,Male,I,G076,-140052333,,180,
FL14,19,1,3,hake white,29,1,Bio,Female,I,G076,2132973853,,170,
FL14,19,1,3,hake white,30,1,Bio,Female,I,G076,627280640,,177,
FL14,19,1,3,hake white,30,1,Bio,Male,I,G076,-168479083,,180,
FL14,19,1,3,hake white,30,1,Bio,Male,I,G076,-800101620,,184,
FL14,19,1,3,hake white,31,1,Bio,Male,I,G076,1684709873,,184,
FL14,20,1,3,hake white,9,1,Bio,Female,I,G076,-566216157,,10,
FL14,20,1,3,hake white,10,1,Bio,Male,I,G076,-549082584,,10,
FL14,20,1,3,hake white,10,1,Bio,Female,I,G076,576145898,,11,
FL14,20,1,3,hake white,16,1,Bio,Female,I,G076,1822598189,,29,
FL14,20,1,3,hake white,18,1,Bio,Female,I,G076,-77800899,,41,
FL14,20,1,3,hake white,21,1,Bio,Female,I,G076,1770986588,,65,
FL14,20,1,3,hake white,21,1,Bio,Female,I,G076,1081555893,,62,
FL14,20,1,3,hake white,22,1,Bio,Male,I,G076,108746576,,66,
FL14,20,1,3,hake white,22,1,Bio,Male,I,G076,300083623,,65,
FL14,20,1,3,hake white,22,1,Bio,Male,I,G076,-224741393,,62,
FL14,20,1,3,hake white,22,1,Bio,Male,I,G076,1288587878,,61,
FL14,20,1,3,hake white,23,1,Bio,Male,I,G076,-1730536238,,76,
FL14,20,1,3,hake white,23,1,Bio,Female,I,G076,-239093896,,77,
FL14,20,1,3,hake white,23,1,Bio,Female,I,G076,941635857,,99,
FL14,20,1,3,hake white,24,1,Bio,Male,I,G076,1857797355,,84,
FL14,20,1,3,hake white,25,1,Bio,Female,I,G076,-2144383490,,99,
FL14,20,1,3,hake white,25,1,Bio,Male,I,G076,1133056025,,106,
FL14,20,1,3,hake white,27,1,Bio,Male,I,G076,926093060,,148,
FL14,20,1,3,hake white,31,1,Bio,Female,I,G076,-1830052173,,224,
FL14,20,1,3,hake white,32,1,Bio,Female,I,G076,1346340012,,213,
FL14,20,1,3,hake white,33,1,Bio,Female,I,G076,-1180357958,,232,
FL14,20,1,3,monkfish,29,1,Bio,Female,I,G197,-1179875961,,398,4cc
FL14,20,1,3,monkfish,34,1,Bio,Male,D,G197,1418831198,,770,40cc
FL14,23,2,1,hake white,9,1,Bio,Female,I,G076,482399582,,4,
FL14,23,2,1,hake white,9,1,Bio,Male,I,G076,-1977817168,,4,
FL14,23,2,1,hake white,10,1,Bio,Female,I,G076,-567546219,,8,
FL14,23,2,1,hake white,10,1,Bio,Male,I,G076,-531682613,,8,
FL14,23,2,1,hake white,10,1,Bio,Female,I,G076,861717507,,8,
FL14,23,2,1,hake white,10,1,Bio,Male,I,G076,-1511323830,,8,
FL14,23,2,1,hake white,11,1,Bio,Male,I,G076,-688557933,,10,
FL14,23,2,1,hake white,11,1,Bio,Female,I,G076,754062093,,10,
FL14,23,2,1,hake white,12,1,Bio,Male,I,G076,-434010682,,14,
FL14,23,2,1,hake white,12,1,Bio,Male,I,G076,707809306,,14,
FL14,23,2,1,hake white,12,1,Bio,Female,I,G076,1821209276,,14,
FL14,23,2,1,hake white,12,1,Bio,Male,I,G076,1326970247,,12,
FL14,23,2,1,hake white,12,1,Bio,Female,I,G076,38981170,,12,
FL14,23,2,1,hake white,13,1,Bio,Male,I,G076,-1517000753,,18,
FL14,23,2,1,hake white,13,1,Bio,Male,I,G076,-1726334620,,16,
FL14,23,2,1,hake white,13,1,Bio,Male,I,G076,-1153639951,,16,
FL14,23,2,1,hake white,14,1,Bio,Female,I,G076,-1626163975,,20,
FL14,23,2,1,hake white,14,1,Bio,Male,I,G076,-1437970147,,22,
FL14,23,2,1,hake white,14,1,Bio,Male,I,G076,-771171368,,22,
FL14,23,2,1,hake white,15,1,Bio,Male,I,G076,-2030836,,26,
FL14,23,2,1,hake white,16,1,Bio,Male,I,G076,679463191,,28,
FL14,23,2,1,hake white,17,1,Bio,Male,I,G076,-2045165266,,36,
FL14,23,2,1,hake white,23,1,Bio,Male,I,G076,-1089100031,,98,
FL14,26,2,2,hake white,10,1,Bio,Male,I,G076,-1528199757,,16,
FL14,26,2,2,hake white,11,1,Bio,Male,I,G076,1234832826,,16,
FL14,26,2,2,hake white,11,1,Bio,Male,I,G076,-118795656,,10,
FL14,26,2,2,hake white,12,1,Bio,Male,I,G076,1011773356,,20,
FL14,26,2,2,hake white,12,1,Bio,Female,I,G076,-1591858883,,20,
FL14,26,2,2,hake white,12,1,Bio,Male,I,G076,-1922399026,,22,
FL14,26,2,2,hake white,13,1,Bio,Female,I,G076,1015704631,,24,
FL14,26,2,2,hake white,19,1,Bio,Male,I,G076,-1615274719,,46,
FL14,26,2,2,hake white,20,1,Bio,Female,I,G076,1880362693,,60,
FL14,26,2,2,hake white,20,1,Bio,Male,I,G076,751216032,,56,
FL14,26,2,2,hake white,20,1,Bio,Male,I,G076,-1495333253,,58,
FL14,26,2,2,hake white,21,1,Bio,Female,I,G076,1458957256,,72,
FL14,26,2,2,hake white,21,1,Bio,Male,I,G076,1359713954,,64,
FL14,26,2,2,hake white,21,1,Bio,Female,I,G076,-561534892,,66,
FL14,26,2,2,hake white,23,1,Bio,Male,I,G076,2060343423,,88,
FL14,26,2,2,hake white,23,1,Bio,Female,I,G076,533124918,,86,
FL14,26,2,2,hake white,23,1,Bio,Female,I,G076,-691848371,,86,
FL14,26,2,2,hake white,24,1,Bio,Female,I,G076,970496650,,98,
FL14,26,2,2,hake white,24,1,Bio,Female,I,G076,1158685225,,102,
FL14,26,2,2,hake white,30,1,Bio,Female,I,G076,912991811,,202,
FL14,28,2,3,hake white,10,1,Bio,Male,I,G076,-1694822586,,15,
FL14,28,2,3,hake white,11,1,Bio,Male,I,G076,-2130728616,,12,
FL14,28,2,3,hake white,11,1,Bio,Female,I,G076,-435888412,,12,
FL14,28,2,3,hake white,11,1,Bio,Male,I,G076,-1834750030,,16,
FL14,28,2,3,hake white,11,1,Bio,Female,I,G076,-48900999,,11,
FL14,28,2,3,hake white,11,1,Bio,Female,I,G076,-1051028657,,11,
FL14,28,2,3,hake white,11,1,Bio,Male,I,G076,337380885,,10,
FL14,28,2,3,hake white,22,1,Bio,Male,I,G076,-580388707,,74,
FL14,28,2,3,hake white,22,1,Bio,Male,I,G076,-1491158821,,72,
FL14,28,2,3,hake white,22,1,Bio,Male,I,G076,242836499,,67,
FL14,28,2,3,hake white,24,1,Bio,Male,I,G076,-899879294,,101,
FL14,28,2,3,hake white,24,1,Bio,Male,I,G076,719569306,,84,
FL14,28,2,3,hake white,25,1,Bio,Female,I,G076,1868569262,,103,
FL14,28,2,3,hake white,27,1,Bio,Male,I,G076,842627212,,142,
FL14,28,2,3,hake white,29,1,Bio,Female,I,G076,1214076545,,168,
FL14,28,2,3,hake white,30,1,Bio,Male,I,G076,708526208,,179,
FL14,28,2,3,hake white,31,1,Bio,Female,I,G076,-1319304041,,203,
FL14,29,2,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,-2041045571,,20,
FL14,29,2,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,-1077739546,,19,
FL14,29,2,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,1130072985,,22,
FL14,29,2,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,2115176865,,21,
FL14,29,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,-1332885249,,16,
FL14,29,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-139885012,,24,
FL14,29,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,1247334648,,19,
FL14,29,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-491806865,,24,
FL14,29,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-1608203998,,27,
FL14,29,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-1295749323,,27,
FL14,29,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-932168023,,21,
FL14,29,2,4,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,1249541883,,23,
FL14,29,2,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,-264147244,,23,
FL14,29,2,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,1182074938,,26,
FL14,29,2,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,-187643320,,23,
FL14,29,2,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,-1831026556,,31,
FL14,29,2,4,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,1007840439,,31,
FL14,29,2,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,826726838,,27,
FL14,29,2,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,1195333454,,24,
FL14,29,2,4,flounder atlantic witch (gray sole),18,1,Bio,Male,I,G107,1029559328,,32,
FL14,29,2,4,flounder atlantic witch (gray sole),18,1,Bio,Male,I,G107,-1777142971,,27,
FL14,29,2,4,flounder atlantic witch (gray sole),18,1,Bio,Female,I,G107,-193556941,,33,
FL14,29,2,4,haddock,27,1,Bio,Male,T,G074,1319510521,,188,
FL14,29,2,4,hake white,9,1,Bio,Male,I,G076,407594945,,8,
FL14,29,2,4,hake white,10,1,Bio,Male,I,G076,1546434761,,8,
FL14,29,2,4,hake white,11,1,Bio,Male,I,G076,-1339318592,,13,
FL14,29,2,4,hake white,12,1,Bio,Male,I,G076,1730220374,,15,
FL14,29,2,4,hake white,12,1,Bio,Male,I,G076,-276782872,,15,
FL14,29,2,4,hake white,20,1,Bio,Male,I,G076,-35434465,,42,
FL14,29,2,4,hake white,23,1,Bio,Male,I,G076,109708259,,88,
FL14,29,2,4,hake white,24,1,Bio,Male,I,G076,-1160464880,,108,
FL14,29,2,4,hake white,24,1,Bio,Female,I,G076,-846589270,,103,
FL14,29,2,4,hake white,24,1,Bio,Male,I,G076,-89602067,,90,
FL14,29,2,4,hake white,25,1,Bio,Female,I,G076,-1693690009,,108,
FL14,29,2,4,hake white,25,1,Bio,Male,I,G076,549883563,,116,
FL14,29,2,4,hake white,25,1,Bio,Female,I,G076,793753627,,84,
FL14,29,2,4,hake white,25,1,Bio,Male,I,G076,1852958492,,124,
FL14,29,2,4,hake white,26,1,Bio,Male,I,G076,653680849,,122,
FL14,29,2,4,hake white,26,1,Bio,Female,I,G076,327862974,,116,
FL14,29,2,4,hake white,30,1,Bio,Male,I,G076,423562642,,190,
FL14,29,2,4,hake white,31,1,Bio,Female,I,G076,1782337381,,201,
FL14,29,2,4,hake white,32,1,Bio,Male,T,G076,-273112338,,230,
FL14,29,2,4,hake white,33,1,Bio,Male,I,G076,1471752053,,269,
FL14,29,2,4,hake white,34,1,Bio,Female,I,G076,-2018447500,,271,
FL14,29,2,4,hake white,34,1,Bio,Male,T,G076,-400178748,,337,
FL14,29,2,4,hake white,35,1,Bio,Male,T,G076,2083435202,,323,
FL14,29,2,4,monkfish,31,1,Bio,Female,T,G197,-1045816213,,611,
FL14,30,2,4,hake silver (whiting),23,1,Bio,Male,I,G072,1054404193,,131,
FL14,30,2,4,hake silver (whiting),24,1,Bio,Male,I,G072,-1611594784,,151,
FL14,30,2,4,hake white,35,1,Bio,Male,T,G076,1703742734,,324,
FL14,30,2,4,hake white,38,1,Bio,Male,T,G076,285597559,,471,
FL14,30,2,4,hake white,39,1,Bio,Female,T,G076,260911596,,480,
FL14,30,2,4,monkfish,36,1,Bio,Male,T,G197,1064437179,,741,
FL14,30,2,4,monkfish,41,1,Bio,Male,T,G197,-1543021854,,1162,
FL14,31,2,4,flounder atlantic witch (gray sole),13,1,Bio,Male,I,G107,258164139,,17,
FL14,31,2,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,952819984,,15,
FL14,31,2,4,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,-2064022034,,19,
FL14,31,2,4,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,-1769956637,,21,
FL14,31,2,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,1716334297,,21,
FL14,31,2,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,2004953033,,23,
FL14,31,2,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,2092494270,,23,
FL14,31,2,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,1910505618,,20,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,903737297,,33,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,598116800,,24,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,1688159981,,30,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,4860532,,25,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-1930939866,,29,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,54275867,,26,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,-901366588,,26,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,136927007,,22,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,-793602986,,24,
FL14,31,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,-621386302,,31,
FL14,31,2,4,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,-1987892248,,28,
FL14,31,2,4,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,-1811368255,,23,
FL14,31,2,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,137211493,,27,
FL14,31,2,4,flounder atlantic witch (gray sole),19,1,Bio,Male,I,G107,-1386285905,,36,
FL14,31,2,4,flounder atlantic witch (gray sole),19,1,Bio,Male,I,G107,-294075876,,35,
FL14,31,2,4,flounder atlantic witch (gray sole),19,1,Bio,Female,I,G107,1268416103,,43,
FL14,31,2,4,flounder atlantic witch (gray sole),20,1,Bio,Female,I,G107,-1544002134,,48,
FL14,31,2,4,flounder atlantic witch (gray sole),23,1,Bio,Male,T,G107,99665525,,74,
FL14,31,2,4,haddock,26,1,Bio,Male,I,G074,961273053,,166,
FL14,31,2,4,hake white,10,1,Bio,Female,I,G076,1233325621,,15,
FL14,31,2,4,hake white,22,1,Bio,Female,I,G076,1230038639,,70,
FL14,31,2,4,hake white,26,1,Bio,Male,I,G076,-379272474,,112,
FL14,31,2,4,hake white,31,1,Bio,Male,I,G076,961271969,,204,
FL14,31,2,4,hake white,34,1,Bio,Male,T,G076,-97142194,,298,
FL14,31,2,4,hake white,35,1,Bio,Female,I,G076,800235820,,381,
FL14,31,2,4,hake white,36,1,Bio,Male,T,G076,1332296345,,366,
FL14,31,2,4,hake white,36,1,Bio,Female,I,G076,-217998344,,361,
FL14,31,2,4,hake white,36,1,Bio,Female,I,G076,1124088708,,316,
FL14,31,2,4,hake white,36,1,Bio,Female,T,G076,-1963835616,,367,
FL14,31,2,4,hake white,37,1,Bio,Female,I,G076,1104438579,,360,
FL14,31,2,4,hake white,37,1,Bio,Female,I,G076,-833367113,,378,
FL14,31,2,4,hake white,39,1,Bio,Female,T,G076,1312021693,,398,
FL14,31,2,4,hake white,42,1,Bio,Female,T,G076,-1783653574,,558,
FL14,32,2,3,monkfish,28,1,Bio,Male,T,G197,-4256766,,422,
FL14,34,2,3,hake white,10,1,Bio,Female,I,G076,-595456032,,14,
FL14,34,2,3,hake white,11,1,Bio,Male,I,G076,360257557,,12,
FL14,34,2,3,hake white,18,1,Bio,Male,I,G076,-646210703,,43,
FL14,34,2,3,hake white,20,1,Bio,Female,I,G076,-1348347682,,57,
FL14,34,2,3,hake white,20,1,Bio,Male,I,G076,-1446341881,,50,
FL14,34,2,3,hake white,21,1,Bio,Male,I,G076,-1217125828,,57,
FL14,34,2,3,hake white,23,1,Bio,Female,I,G076,1274818196,,93,
FL14,34,2,3,hake white,23,1,Bio,Male,I,G076,-1642413637,,86,
FL14,34,2,3,hake white,23,1,Bio,Female,I,G076,-1764417744,,79,
FL14,34,2,3,hake white,23,1,Bio,Male,I,G076,-1372772347,,92,
FL14,34,2,3,hake white,24,1,Bio,Male,I,G076,129001321,,102,
FL14,34,2,3,hake white,24,1,Bio,Male,I,G076,1680507766,,101,
FL14,34,2,3,hake white,25,1,Bio,Male,I,G076,-668694814,,110,
FL14,34,2,3,hake white,25,1,Bio,Female,I,G076,-707408376,,106,
FL14,34,2,3,hake white,25,1,Bio,Male,T,G076,-279547829,,116,
FL14,34,2,3,hake white,26,1,Bio,Female,I,G076,-299099726,,120,
FL14,34,2,3,hake white,26,1,Bio,Male,I,G076,-161048250,,129,
FL14,34,2,3,hake white,27,1,Bio,Female,I,G076,-585818177,,141,
FL14,34,2,3,hake white,27,1,Bio,Female,I,G076,1702838986,,146,
FL14,34,2,3,hake white,28,1,Bio,Female,I,G076,-247605937,,164,
FL14,34,2,3,hake white,28,1,Bio,Male,T,G076,-114561907,,165,
FL14,34,2,3,hake white,29,1,Bio,Female,I,G076,1843411331,,179,
FL14,34,2,3,hake white,29,1,Bio,Male,I,G076,945800825,,157,
FL14,34,2,3,hake white,31,1,Bio,Female,I,G076,-29132572,,206,
FL14,34,2,3,hake white,32,1,Bio,Male,T,G076,-1999985832,,269,
FL14,35,2,4,flounder atlantic witch (gray sole),13,1,Bio,Male,I,G107,452652045,,9,
FL14,35,2,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,-1179496516,,13,
FL14,35,2,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,339596168,,12,
FL14,35,2,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,-1433062118,,23,
FL14,35,2,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,664728752,,13,
FL14,35,2,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,1315942803,,23,
